###nvmain stats
######===============
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.bankPower 1.50119e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.activePower 138073W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.burstPower 98936.8W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.refreshPower 1.47749e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.bandwidth 245.836MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.dataCycles 644
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.powerCycles 111659
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.utilization 0.00576756
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.reads 147
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.writes 14
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.activates 71
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.precharges 71
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.activeCycles 18418
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.standbyCycles 93241
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.fastExitActiveCycles 39856
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.fastExitPrechargeCycles 1599615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.actWaits 170
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.actWaitTotal 411
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.actWaitAverage 2.41765
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.subArrayEnergy 26277.6nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.activeEnergy 200.919nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.burstEnergy 203.865nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.writeEnergy 0nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.cancelledWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.cancelledWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.pausedWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.averagePausesPerRequest 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.measuredPauses 8
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.averagePausedRequestProgress 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.reads 181
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.writes 8
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.activates 59
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.precharges 59
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.actWaits 487
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.actWaitTotal 14144
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.actWaitAverage 29.0431
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.measuredWriteTimes 8
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.cancelCountHisto {0: 7}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.bankEnergy 26277.6nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.activeEnergy 200.919nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.burstEnergy 203.865nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.bankPower 1.50061e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.activePower 114737W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.burstPower 116419W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.refreshPower 1.47749e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.bandwidth 288.591MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.dataCycles 756
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.powerCycles 111659
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.utilization 0.00677061
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.reads 181
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.writes 8
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.activates 59
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.precharges 59
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.activeCycles 18304
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.standbyCycles 93355
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.fastExitActiveCycles 39297
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.fastExitPrechargeCycles 1600174
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.actWaits 183
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.actWaitTotal 207
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.actWaitAverage 1.13115
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank4.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.subArrayEnergy 26259.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.activeEnergy 204.324nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.burstEnergy 182.694nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.writeEnergy 0nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.cancelledWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.cancelledWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.pausedWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.averagePausesPerRequest 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.measuredPauses 19
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.averagePausedRequestProgress 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.reads 151
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.writes 19
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.activates 60
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.precharges 60
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.actWaits 366
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.actWaitTotal 7337
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.actWaitAverage 20.0464
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.measuredWriteTimes 19
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.cancelCountHisto {0: 18}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.bankEnergy 26259.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.activeEnergy 204.324nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.burstEnergy 182.694nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.bankPower 1.49959e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.activePower 116681W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.burstPower 104329W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.refreshPower 1.47749e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.bandwidth 259.579MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.dataCycles 680
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.powerCycles 111659
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.utilization 0.00608997
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.reads 151
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.writes 19
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.activates 60
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.precharges 60
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.activeCycles 16392
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.standbyCycles 95267
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.fastExitActiveCycles 36393
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.fastExitPrechargeCycles 1603078
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.actWaits 162
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.actWaitTotal 18446744073709550998
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.actWaitAverage 1.13869e+17
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank5.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.subArrayEnergy 26245.3nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.activeEnergy 197.513nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.burstEnergy 175.004nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.writeEnergy 0nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.cancelledWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.cancelledWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.pausedWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.averagePausesPerRequest 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.measuredPauses 40
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.averagePausedRequestProgress 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.reads 124
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.writes 40
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.activates 58
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.precharges 58
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.actWaits 262
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.actWaitTotal 5977
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.actWaitAverage 22.813
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.measuredWriteTimes 40
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.cancelCountHisto {0: 39}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.bankEnergy 26245.3nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.activeEnergy 197.513nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.burstEnergy 175.004nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.bankPower 1.49876e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.activePower 112792W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.burstPower 99937.7W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.refreshPower 1.47749e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.bandwidth 250.417MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.dataCycles 656
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.powerCycles 111659
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.utilization 0.00587503
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.reads 124
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.writes 40
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.activates 58
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.precharges 58
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.activeCycles 15701
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.standbyCycles 95958
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.fastExitActiveCycles 36975
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.fastExitPrechargeCycles 1602496
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.actWaits 204
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.actWaitTotal 377
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.actWaitAverage 1.84804
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank6.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.subArrayEnergy 26094nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.activeEnergy 129.405nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.burstEnergy 91.8345nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.writeEnergy 0nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.cancelledWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.cancelledWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.pausedWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.averagePausesPerRequest 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.measuredPauses 1
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.averagePausedRequestProgress 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.reads 84
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.writes 1
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.activates 38
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.precharges 38
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.actWaits 281
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.actWaitTotal 10845
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.actWaitAverage 38.5943
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.measuredWriteTimes 1
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.cancelCountHisto {0: 0}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.bankEnergy 26094nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.activeEnergy 129.405nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.burstEnergy 91.8345nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.bankPower 1.49012e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.activePower 73898.1W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.burstPower 52443W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.refreshPower 1.47749e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.bandwidth 129.789MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.dataCycles 340
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.powerCycles 111659
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.utilization 0.00304499
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.reads 84
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.writes 1
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.activates 38
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.precharges 38
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.activeCycles 11384
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.standbyCycles 100275
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.fastExitActiveCycles 25578
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.fastExitPrechargeCycles 1613893
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.actWaits 148
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.actWaitTotal 118
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.actWaitAverage 0.797297
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank7.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.totalEnergy 342345nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.backgroundEnergy 132388nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.activateEnergy 1631.19nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.burstEnergy 1343.32nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.refreshEnergy 206982nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.totalPower 0.130203W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.backgroundPower 0.0503505W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.activatePower 0.000620383W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.burstPower 0.000510901W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.refreshPower 0.0787207W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.reads 1110
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.writes 140
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.activeCycles 107139
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.standbyCycles 4520
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.fastExitActiveCycles 87262
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.fastExitPrechargeCycles 1552209
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.slowExitCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.actWaits 131
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.actWaitTotal 310
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.actWaitAverage 2.36641
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.rrdWaits 131
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.rrdWaitTotal 310
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.rrdWaitAverage 2.36641
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.fawWaits 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.fawWaitTotal 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.fawWaitAverage -nan
i0.defaultMemory.channel1.FRFCFS.mem_reads 2142
i0.defaultMemory.channel1.FRFCFS.mem_writes 264
i0.defaultMemory.channel1.FRFCFS.rb_hits 1475
i0.defaultMemory.channel1.FRFCFS.rb_miss 931
i0.defaultMemory.channel1.FRFCFS.rb_hit_rate 0.613051
i0.defaultMemory.channel1.FRFCFS.starvation_precharges 35
i0.defaultMemory.channel1.FRFCFS.averageLatency 36.4975
i0.defaultMemory.channel1.FRFCFS.averageQueueLatency 3.35578
i0.defaultMemory.channel1.FRFCFS.averageTotalLatency 39.8533
i0.defaultMemory.channel1.FRFCFS.measuredLatencies 2406
